slno,Flow_ID, Source_IP, Source_Port, Destination_IP,Destination_Port, Protocol, Timestamp, Flow_Duration, Total_Fwd_Packets,Total_Length_of_Fwd_Packets, Fwd_Packet_Length_Max, Fwd_Packet_Length_Min,Flow_Bytes_per_second, Flow_Packets_per_second,Fwd_Packets_per_second, Min_Packet_Length, Max_Packet_Length, Packet_Length_ean, ACK_Flag_Count,Label
A18WGZSR2TB9RJ,172.16.0.5-192.168.50.1-62805-2389-6,172.16.0.5,62805,192.168.50.1,2389,6,34:37.8,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
ANWJRILNBBUZK,172.16.0.5-192.168.50.1-62604-14613-17,172.16.0.5,62604,192.168.50.1,14613,17,40:35.2,5999650,6,3096,516,516,516.0301018,1.000058337,1.000058337,516,516,516,0,Evasion or Adversarial Attack
A25BXIJ3QC7IMG,172.16.0.5-192.168.50.1-63874-32115-17,172.16.0.5,63874,192.168.50.1,32115,17,39:45.0,9003475,8,4128,516,516,458.4896387,0.888545811,0.888545811,516,516,516,0,No Attack
A200E3QZ4IIG5Y,172.16.0.5-192.168.50.1-63738-12465-17,172.16.0.5,63738,192.168.50.1,12465,17,40:58.0,2999844,4,2064,516,516,688.0357779,1.33340267,1.33340267,516,516,516,0,Evasion or Adversarial Attack
A2T4GSH2H928ME,172.16.0.5-192.168.50.1-580-24351-17,172.16.0.5,580,192.168.50.1,24351,17,39:45.1,2009869,4,2064,516,516,1026.932601,1.990179459,1.990179459,516,516,516,0,Poisoning or Causative Attack
A3VLQG2OAMBH1N,172.16.0.5-192.168.50.1-62495-57232-17,172.16.0.5,62495,192.168.50.1,57232,17,40:59.7,2999552,4,2064,516,516,688.1027567,1.333532474,1.333532474,516,516,516,0,Trojan Attack
AEXQ4DGMPCZ03,172.16.0.5-192.168.50.1-61292-32885-6,172.16.0.5,61292,192.168.50.1,32885,6,34:31.1,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A2BSS7HRW4II80,172.16.0.5-192.168.50.1-63099-26555-17,172.16.0.5,63099,192.168.50.1,26555,17,40:42.6,3000080,4,2064,516,516,687.9816538,1.333297779,1.333297779,516,516,516,0,Evasion or Adversarial Attack
A2X2NRAFWL10IE,172.16.0.5-192.168.50.1-62478-11103-17,172.16.0.5,62478,192.168.50.1,11103,17,39:38.8,3000857,4,2064,516,516,687.8035175,1.332952553,1.332952553,516,516,516,0,No Attack
A2MC8QL3JYVHMZ,172.16.0.5-192.168.50.1-62537-20044-17,172.16.0.5,62537,192.168.50.1,20044,17,40:57.2,6000195,6,3096,516,516,515.9832305,0.999967501,0.999967501,516,516,516,0,Evasion or Adversarial Attack
AOWV39K7VCHPO,172.16.0.5-192.168.50.1-58632-58632-6,172.16.0.5,58632,192.168.50.1,58632,6,34:41.2,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Poisoning or Causative Attack
A35GBVFXM6RNS8,172.16.0.5-192.168.50.1-18149-25700-17,172.16.0.5,18149,192.168.50.1,25700,17,40:49.9,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
A20TB2O54QVQCI,172.16.0.5-192.168.50.1-63095-2679-6,172.16.0.5,63095,192.168.50.1,2679,6,34:35.5,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
AL0MLF4AINGY3,172.16.0.5-192.168.50.1-62739-5792-17,172.16.0.5,62739,192.168.50.1,5792,17,41:11.5,2995995,4,2064,516,516,688.9197078,1.335115713,1.335115713,516,516,516,0,No Attack
A31FYZK04YNOJ5,172.16.0.5-192.168.50.1-62537-39215-17,172.16.0.5,62537,192.168.50.1,39215,17,40:21.1,2999942,4,2064,516,516,688.0133016,1.333359112,1.333359112,516,516,516,0,Evasion or Adversarial Attack
A3P1Z4TDIUOY48,172.16.0.5-192.168.50.1-62503-32934-17,172.16.0.5,62503,192.168.50.1,32934,17,39:45.4,9000548,8,4128,516,516,458.6387407,0.888834769,0.888834769,516,516,516,0,Poisoning or Causative Attack
A3JLZ595QFDLNP,172.16.0.5-192.168.50.1-21573-29917-17,172.16.0.5,21573,192.168.50.1,29917,17,41:05.0,3003026,4,2064,516,516,687.3067366,1.3319898,1.3319898,516,516,516,0,Trojan Attack
A1684HJ2SK221Y,172.16.0.5-192.168.50.1-62476-35147-17,172.16.0.5,62476,192.168.50.1,35147,17,40:41.4,5999948,6,3096,516,516,516.004472,1.000008667,1.000008667,516,516,516,0,No Attack
A1773950VM8LFD,172.16.0.5-192.168.50.1-62485-36177-17,172.16.0.5,62485,192.168.50.1,36177,17,41:05.7,3001635,4,2064,516,516,687.6252442,1.332607062,1.332607062,516,516,516,0,Evasion or Adversarial Attack
A253DU47P8V1BS,172.16.0.5-192.168.50.1-62581-19166-17,172.16.0.5,62581,192.168.50.1,19166,17,39:33.0,9000290,8,4128,516,516,458.6518879,0.888860248,0.888860248,516,516,516,0,Poisoning or Causative Attack
A1K82R24ROO2I7,172.16.0.5-192.168.50.1-63866-57507-17,172.16.0.5,63866,192.168.50.1,57507,17,41:03.6,6000089,6,3096,516,516,515.9923461,0.999985167,0.999985167,516,516,516,0,Trojan Attack
AM59EN0ETMXH3,172.16.0.5-192.168.50.1-16366-16366-6,172.16.0.5,16366,192.168.50.1,16366,6,34:29.2,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A9YMEQ83XP4TJ,172.16.0.5-192.168.50.1-62466-62328-17,172.16.0.5,62466,192.168.50.1,62328,17,40:34.7,3111623,4,2064,516,516,663.3194317,1.285502775,1.285502775,516,516,516,0,Evasion or Adversarial Attack
A1UVD7Z3DHJCDS,172.16.0.5-192.168.50.1-62556-24423-17,172.16.0.5,62556,192.168.50.1,24423,17,40:41.8,6004151,6,3096,516,516,515.6432608,0.999308645,0.999308645,516,516,516,0,No Attack
A3IDROUQM8KBX8,172.16.0.5-192.168.50.1-62954-19876-17,172.16.0.5,62954,192.168.50.1,19876,17,40:57.2,3007553,4,2064,516,516,686.2721954,1.329984875,1.329984875,516,516,516,0,Evasion or Adversarial Attack
A3GIMIAD95YBF5,172.16.0.5-192.168.50.1-580-14934-17,172.16.0.5,580,192.168.50.1,14934,17,40:40.9,250995,6,3096,516,516,12334.90707,23.90485866,23.90485866,516,516,516,0,Poisoning or Causative Attack
A3B1HFF2NIOUA7,172.16.0.5-192.168.50.1-62725-35839-17,172.16.0.5,62725,192.168.50.1,35839,17,39:56.8,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
A16T9YLAVU899P,172.16.0.5-192.168.50.1-62802-12714-17,172.16.0.5,62802,192.168.50.1,12714,17,40:15.8,3002174,4,2064,516,516,687.5017904,1.332367811,1.332367811,516,516,516,0,No Attack
A3DMQM4OQONEMK,172.16.0.5-192.168.50.1-580-60472-17,172.16.0.5,580,192.168.50.1,60472,17,40:16.0,6005265,6,3096,516,516,515.547607,0.999123269,0.999123269,516,516,516,0,Evasion or Adversarial Attack
A2YMS9UK1A9OF2,172.16.0.5-192.168.50.1-62636-22507-17,172.16.0.5,62636,192.168.50.1,22507,17,40:20.5,2998046,4,2064,516,516,688.4484094,1.334202344,1.334202344,516,516,516,0,No Attack
A1Z4LX3Q1YMF84,172.16.0.5-192.168.50.1-62578-40162-17,172.16.0.5,62578,192.168.50.1,40162,17,40:58.5,2999744,4,2064,516,516,688.0587143,1.333447121,1.333447121,516,516,516,0,Evasion or Adversarial Attack
A1Z54EM24Y40LL,172.16.0.5-192.168.50.1-62483-16798-17,172.16.0.5,62483,192.168.50.1,16798,17,40:26.3,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Poisoning or Causative Attack
AZLTR11CYKN5V,172.16.0.5-192.168.50.1-62480-14028-17,172.16.0.5,62480,192.168.50.1,14028,17,40:25.7,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
AGE64SY3HP9RV,172.16.0.5-192.168.50.1-13438-13438-6,172.16.0.5,13438,192.168.50.1,13438,6,34:27.8,11615491,4,0,0,0,0,0.344367707,0.344367707,0,0,0,1,No Attack
A1MPEPNJ2NKWM,172.16.0.5-192.168.50.1-580-38103-17,172.16.0.5,580,192.168.50.1,38103,17,40:02.1,2497151,18,9288,516,516,3719.438672,7.208214481,7.208214481,516,516,516,0,No Attack
A1T6I625FGQS20,172.16.0.5-192.168.50.1-62564-14564-17,172.16.0.5,62564,192.168.50.1,14564,17,40:40.9,49,2,1032,516,516,21061224.49,40816.32653,40816.32653,516,516,516,0,Evasion or Adversarial Attack
A3POAWC2JPQQQP,172.16.0.5-192.168.50.1-929-24881-17,172.16.0.5,929,192.168.50.1,24881,17,40:30.4,2498162,18,9288,516,516,3717.933425,7.205297335,7.205297335,516,516,516,0,Poisoning or Causative Attack
A122CSYJ3YSKI0,172.16.0.5-192.168.50.1-781-38445-17,172.16.0.5,781,192.168.50.1,38445,17,39:56.0,2001923,4,2064,516,516,1031.008685,1.998078847,1.998078847,516,516,516,0,Trojan Attack
AFDTKXT1I8C0K,172.16.0.5-192.168.50.1-62486-10879-17,172.16.0.5,62486,192.168.50.1,10879,17,40:34.7,6000099,6,3096,516,516,515.9914861,0.9999835,0.9999835,516,516,516,0,No Attack
A4YDTPAUUFGV2,172.16.0.5-192.168.50.1-14127-26648-17,172.16.0.5,14127,192.168.50.1,26648,17,39:56.4,6269332,6,3096,516,516,493.8325168,0.957039761,0.957039761,516,516,516,0,Evasion or Adversarial Attack
A2IMM1IOY8Y36C,172.16.0.5-192.168.50.1-62554-65397-17,172.16.0.5,62554,192.168.50.1,65397,17,41:02.3,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A16PI051YKM276,172.16.0.5-192.168.50.1-63540-8398-17,172.16.0.5,63540,192.168.50.1,8398,17,40:29.4,3002016,4,2064,516,516,687.5379745,1.332437935,1.332437935,516,516,516,0,Evasion or Adversarial Attack
A32RBJVFSTRK2,172.16.0.5-192.168.50.1-28240-39053-6,172.16.0.5,28240,192.168.50.1,39053,6,34:35.5,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Poisoning or Causative Attack
AHA9SPGZX4OE,172.16.0.5-192.168.50.1-62479-18204-17,172.16.0.5,62479,192.168.50.1,18204,17,40:29.4,2999760,4,2064,516,516,688.0550444,1.333440009,1.333440009,516,516,516,0,Trojan Attack
A1IF14EY0KK6TB,172.16.0.5-192.168.50.1-26415-44738-6,172.16.0.5,26415,192.168.50.1,44738,6,34:35.2,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A23NAH2MZ7UHW6,172.16.0.5-192.168.50.1-63433-34937-17,172.16.0.5,63433,192.168.50.1,34937,17,40:58.7,2999426,4,2064,516,516,688.1316625,1.333588493,1.333588493,516,516,516,0,Evasion or Adversarial Attack
A94ARGL32SASM,172.16.0.5-192.168.50.1-62467-24103-17,172.16.0.5,62467,192.168.50.1,24103,17,40:59.1,3000125,4,2064,516,516,687.9713345,1.33327778,1.33327778,516,516,516,0,No Attack
AV5WS0O8XGLG8,172.16.0.5-192.168.50.1-62870-62518-17,172.16.0.5,62870,192.168.50.1,62518,17,39:37.9,3009633,4,2064,516,516,685.7979029,1.329065703,1.329065703,516,516,516,0,Evasion or Adversarial Attack
A2ZMZU5LQP9NIA,172.16.0.5-192.168.50.1-62550-9291-17,172.16.0.5,62550,192.168.50.1,9291,17,39:33.4,3000185,4,2064,516,516,687.9575759,1.333251116,1.333251116,516,516,516,0,Poisoning or Causative Attack
A1QU292HLS3FCF,172.16.0.5-192.168.50.1-63033-29971-17,172.16.0.5,63033,192.168.50.1,29971,17,41:03.7,5990084,6,3096,516,516,516.8541877,1.001655402,1.001655402,516,516,516,0,Trojan Attack
A23TNRHKURH7YU,172.16.0.5-192.168.50.1-62468-63996-17,172.16.0.5,62468,192.168.50.1,63996,17,39:55.5,9120477,8,4128,516,516,452.6079064,0.877147105,0.877147105,516,516,516,0,No Attack
ADLW3LV9MZRUY,172.16.0.5-192.168.50.1-63264-28322-17,172.16.0.5,63264,192.168.50.1,28322,17,40:49.8,6000002,6,3096,516,516,515.999828,0.999999667,0.999999667,516,516,516,0,No Attack
A233H2J16V56W8,172.16.0.5-192.168.50.1-18142-4725-17,172.16.0.5,18142,192.168.50.1,4725,17,40:51.1,3002902,4,2064,516,516,687.3351178,1.332044802,1.332044802,516,516,516,0,Evasion or Adversarial Attack
A1YZGO0CSDJZ2T,172.16.0.5-192.168.50.1-10974-29634-17,172.16.0.5,10974,192.168.50.1,29634,17,39:56.0,5995265,6,3096,516,516,516.4075316,1.00078979,1.00078979,516,516,516,0,Poisoning or Causative Attack
AVJ2OBK8CWI0J,172.16.0.5-192.168.50.1-580-7003-17,172.16.0.5,580,192.168.50.1,7003,17,40:05.7,8675262,18,9288,516,516,1070.630489,2.074865289,2.074865289,516,516,516,0,Trojan Attack
A4WC07G97KYAU,172.16.0.5-192.168.50.1-62821-1386-17,172.16.0.5,62821,192.168.50.1,1386,17,39:43.6,9000186,8,4128,516,516,458.6571878,0.888870519,0.888870519,516,516,516,0,No Attack
A3432MKHZF71GX,172.16.0.5-192.168.50.1-62674-13328-17,172.16.0.5,62674,192.168.50.1,13328,17,41:03.9,3000326,4,2064,516,516,687.9252455,1.33318846,1.33318846,516,516,516,0,Evasion or Adversarial Attack
A22U8V3UVVBP7M,172.16.0.5-192.168.50.1-62556-42584-17,172.16.0.5,62556,192.168.50.1,42584,17,40:42.6,6001344,6,3096,516,516,515.8844419,0.99977605,0.99977605,516,516,516,0,No Attack
A18RTQCO1N79OM,172.16.0.5-192.168.50.1-5609-25755-17,172.16.0.5,5609,192.168.50.1,25755,17,40:23.4,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A55OCDYYJZBSB,172.16.0.5-192.168.50.1-580-9966-17,172.16.0.5,580,192.168.50.1,9966,17,39:59.8,4920430,18,9288,516,516,1887.639901,3.658216863,3.658216863,516,516,516,0,Poisoning or Causative Attack
A1V6F153RPPQ26,172.16.0.5-192.168.50.1-62708-11181-17,172.16.0.5,62708,192.168.50.1,11181,17,40:56.8,6000126,6,3096,516,516,515.9891642,0.999979,0.999979,516,516,516,0,Trojan Attack
A3ESGWN65QIL17,172.16.0.5-192.168.50.1-62488-36615-17,172.16.0.5,62488,192.168.50.1,36615,17,40:22.3,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A1XMCVPC7SJANE,172.16.0.5-192.168.50.1-12077-63983-17,172.16.0.5,12077,192.168.50.1,63983,17,41:08.4,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A2TSPME9OKKA06,172.16.0.5-192.168.50.1-580-17401-17,172.16.0.5,580,192.168.50.1,17401,17,39:32.9,2003548,4,2064,516,516,1030.172474,1.996458283,1.996458283,516,516,516,0,No Attack
AFX87J8HONZYO,172.16.0.5-192.168.50.1-61701-54263-17,172.16.0.5,61701,192.168.50.1,54263,17,40:19.4,3000461,4,2064,516,516,687.8942936,1.333128476,1.333128476,516,516,516,0,Evasion or Adversarial Attack
A2I0X163CQDBFA,172.16.0.5-192.168.50.1-62541-50901-17,172.16.0.5,62541,192.168.50.1,50901,17,39:46.1,9010305,8,4128,516,516,458.142094,0.887872275,0.887872275,516,516,516,0,Poisoning or Causative Attack
APSF40I11I482,172.16.0.5-192.168.50.1-62466-53485-17,172.16.0.5,62466,192.168.50.1,53485,17,40:46.7,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
A2ZGYWO4I208XD,172.16.0.5-192.168.50.1-64547-52775-17,172.16.0.5,64547,192.168.50.1,52775,17,40:57.7,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A2FBWT8OZ3QLQM,172.16.0.5-192.168.50.1-39508-36545-17,172.16.0.5,39508,192.168.50.1,36545,17,39:45.2,5999157,6,3096,516,516,516.0725082,1.00014052,1.00014052,516,516,516,0,No Attack
A3JJADE60Q02SW,172.16.0.5-192.168.50.1-555-65148-17,172.16.0.5,555,192.168.50.1,65148,17,40:05.8,8106828,14,7224,516,516,891.100687,1.726939316,1.726939316,516,516,516,0,Evasion or Adversarial Attack
A33CC2N1FGBY5T,172.16.0.5-192.168.50.1-62496-11905-17,172.16.0.5,62496,192.168.50.1,11905,17,40:43.8,2999952,4,2064,516,516,688.0110082,1.333354667,1.333354667,516,516,516,0,Poisoning or Causative Attack
A2A835VIR38EFL,172.16.0.5-192.168.50.1-62495-40151-17,172.16.0.5,62495,192.168.50.1,40151,17,40:33.1,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
A3MPJUO2SA3TUM,172.16.0.5-192.168.50.1-62918-7258-17,172.16.0.5,62918,192.168.50.1,7258,17,40:05.6,9130022,8,4128,516,516,452.1347265,0.87623009,0.87623009,516,516,516,0,No Attack
A3IDPOFLYNBRRY,172.16.0.5-192.168.50.1-18050-18050-6,172.16.0.5,18050,192.168.50.1,18050,6,34:37.4,105,2,0,0,0,0,38095.2381,19047.61905,0,0,0,1,Evasion or Adversarial Attack
A2L01339XV496V,172.16.0.5-192.168.50.1-62468-42051-17,172.16.0.5,62468,192.168.50.1,42051,17,39:43.7,9139593,8,4128,516,516,451.6612501,0.8753125,0.8753125,516,516,516,0,Poisoning or Causative Attack
A2VBRP6F82WT5H,172.16.0.5-192.168.50.1-62490-57880-17,172.16.0.5,62490,192.168.50.1,57880,17,40:35.1,6123576,6,3096,516,516,505.5869316,0.979819635,0.979819635,516,516,516,0,Trojan Attack
A1LSZXI63N8EDC,172.16.0.5-192.168.50.1-62477-54715-17,172.16.0.5,62477,192.168.50.1,54715,17,40:32.7,48,2,1032,516,516,21500000,41666.66667,41666.66667,516,516,516,0,No Attack
A291TCX4BEY4JA,172.16.0.5-192.168.50.1-580-45459-17,172.16.0.5,580,192.168.50.1,45459,17,40:17.0,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A2JGU66EGYRDKD,172.16.0.5-192.168.50.1-63686-27289-17,172.16.0.5,63686,192.168.50.1,27289,17,40:56.9,5999746,6,3096,516,516,516.0218449,1.000042335,1.000042335,516,516,516,0,No Attack
A2JAYR6DCNKH58,172.16.0.5-192.168.50.1-62476-24462-17,172.16.0.5,62476,192.168.50.1,24462,17,39:55.3,8995284,8,4128,516,516,458.907134,0.889354911,0.889354911,516,516,516,0,Evasion or Adversarial Attack
A3FOD693BHIH82,172.16.0.5-192.168.50.1-62493-27439-17,172.16.0.5,62493,192.168.50.1,27439,17,39:58.2,5999145,6,3096,516,516,516.0735405,1.00014252,1.00014252,516,516,516,0,Poisoning or Causative Attack
A37UE70DJQJ4EN,172.16.0.5-192.168.50.1-62758-41638-17,172.16.0.5,62758,192.168.50.1,41638,17,40:36.1,3000528,4,2064,516,516,687.8789333,1.333098708,1.333098708,516,516,516,0,Trojan Attack
A12F17H92V87R3,172.16.0.5-192.168.50.1-970-38252-17,172.16.0.5,970,192.168.50.1,38252,17,39:43.9,8846589,12,6192,516,516,699.9307869,1.356455013,1.356455013,516,516,516,0,No Attack
A3QC6K3QEGPD6U,172.16.0.5-192.168.50.1-63632-33855-17,172.16.0.5,63632,192.168.50.1,33855,17,40:27.6,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A25HTBL4Y9UZQU,172.16.0.5-192.168.50.1-63409-57893-17,172.16.0.5,63409,192.168.50.1,57893,17,39:45.6,9005424,8,4128,516,516,458.39041,0.888353508,0.888353508,516,516,516,0,No Attack
A3BEAABX6BIG5I,172.16.0.5-192.168.50.1-64794-4378-6,172.16.0.5,64794,192.168.50.1,4378,6,34:41.5,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Evasion or Adversarial Attack
A1H40YTBGQTVWY,172.16.0.5-192.168.50.1-31529-31529-6,172.16.0.5,31529,192.168.50.1,31529,6,34:32.4,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Poisoning or Causative Attack
ARIUEAWJUL3OT,172.16.0.5-192.168.50.1-63190-10970-17,172.16.0.5,63190,192.168.50.1,10970,17,41:12.1,2998489,4,2064,516,516,688.3466973,1.334005227,1.334005227,516,516,516,0,Trojan Attack
A3KBUTSIFX0K9V,172.16.0.5-192.168.50.1-54777-63558-17,172.16.0.5,54777,192.168.50.1,63558,17,40:43.5,3001947,4,2064,516,516,687.5537776,1.332468561,1.332468561,516,516,516,0,No Attack
A2EEH6B3GO2V0A,172.16.0.5-192.168.50.1-9985-9985-6,172.16.0.5,9985,192.168.50.1,9985,6,34:36.7,2,2,0,0,0,0,1000000,1000000,0,0,0,1,No Attack
A3KHKX8PY7I8TW,172.16.0.5-192.168.50.1-63493-4711-17,172.16.0.5,63493,192.168.50.1,4711,17,40:42.7,3010081,4,2064,516,516,685.6958334,1.328867894,1.328867894,516,516,516,0,Evasion or Adversarial Attack
A1001TYW5FZYD9,172.16.0.5-192.168.50.1-62490-27604-17,172.16.0.5,62490,192.168.50.1,27604,17,40:47.7,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Poisoning or Causative Attack
A36WGHR8TO5DKT,172.16.0.5-192.168.50.1-62474-32868-17,172.16.0.5,62474,192.168.50.1,32868,17,40:14.7,2,2,1032,516,516,516000000,1000000,1000000,516,516,516,0,Trojan Attack
A1D4GBR4Z53N56,172.16.0.5-192.168.50.1-62466-14839-17,172.16.0.5,62466,192.168.50.1,14839,17,41:10.5,6000489,6,3096,516,516,515.9579494,0.999918507,0.999918507,516,516,516,0,No Attack
AU49DU3FX4S1H,172.16.0.5-192.168.50.1-38968-6056-17,172.16.0.5,38968,192.168.50.1,6056,17,41:05.6,3003927,4,2064,516,516,687.1005853,1.331590282,1.331590282,516,516,516,0,Evasion or Adversarial Attack
ATBUENQQVMO0J,172.16.0.5-192.168.50.1-62493-62399-17,172.16.0.5,62493,192.168.50.1,62399,17,41:11.6,3001798,4,2064,516,516,687.5879056,1.332534701,1.332534701,516,516,516,0,No Attack
A3RD82GSN0C6B2,172.16.0.5-192.168.50.1-62485-2764-17,172.16.0.5,62485,192.168.50.1,2764,17,40:20.5,3000027,4,2064,516,516,687.9938081,1.333321333,1.333321333,516,516,516,0,Evasion or Adversarial Attack
A190JZ6VFP2DXF,172.16.0.5-192.168.50.1-23469-56190-17,172.16.0.5,23469,192.168.50.1,56190,17,40:57.4,3006245,4,2064,516,516,686.5707885,1.330563544,1.330563544,516,516,516,0,Poisoning or Causative Attack
A2550SG7TJ3IPJ,172.16.0.5-192.168.50.1-48782-40572-17,172.16.0.5,48782,192.168.50.1,40572,17,39:19.7,9011594,8,4128,516,516,458.0765623,0.887745276,0.887745276,516,516,516,0,Trojan Attack
A32EOHLFZYXJEP,172.16.0.5-192.168.50.1-57478-31942-6,172.16.0.5,57478,192.168.50.1,31942,6,34:40.2,48,2,0,0,0,0,41666.66667,41666.66667,0,0,0,1,No Attack
A302D18ZNWARQ9,172.16.0.5-192.168.50.1-62530-34191-17,172.16.0.5,62530,192.168.50.1,34191,17,39:28.8,2,2,1032,516,516,516000000,1000000,1000000,516,516,516,0,Evasion or Adversarial Attack
A17QK8KTU1JXSM,172.16.0.5-192.168.50.1-27404-6515-6,172.16.0.5,27404,192.168.50.1,6515,6,34:35.4,44,2,0,0,0,0,45454.54545,45454.54545,0,0,0,1,No Attack
A2KYTF7LO8ZOP7,172.16.0.5-192.168.50.1-49249-61540-17,172.16.0.5,49249,192.168.50.1,61540,17,39:22.0,6009939,6,3096,516,516,515.1466596,0.998346239,0.998346239,516,516,516,0,Evasion or Adversarial Attack
AB40WVSRCYLNJ,172.16.0.5-192.168.50.1-62837-24725-17,172.16.0.5,62837,192.168.50.1,24725,17,40:07.4,6000121,6,3096,516,516,515.9895942,0.999979834,0.999979834,516,516,516,0,Poisoning or Causative Attack
AN3Z1ZU5BCKQR,172.16.0.5-192.168.50.1-62474-61819-17,172.16.0.5,62474,192.168.50.1,61819,17,39:32.4,3000639,4,2064,516,516,687.8534872,1.333049394,1.333049394,516,516,516,0,Trojan Attack
A1GPS82OWNQWPG,172.16.0.5-192.168.50.1-62466-11107-17,172.16.0.5,62466,192.168.50.1,11107,17,39:33.4,9000041,8,4128,516,516,458.6645772,0.88888484,0.88888484,516,516,516,0,No Attack
A36EA5Y29VIHEZ,172.16.0.5-192.168.50.1-48659-48659-6,172.16.0.5,48659,192.168.50.1,48659,6,34:28.5,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A2YXF8J8PT41ST,172.16.0.5-192.168.50.1-10100-44802-17,172.16.0.5,10100,192.168.50.1,44802,17,40:56.2,6000011,6,3096,516,516,515.999054,0.999998167,0.999998167,516,516,516,0,Evasion or Adversarial Attack
A21FY4Y4M5DB2X,172.16.0.5-192.168.50.1-62677-52444-17,172.16.0.5,62677,192.168.50.1,52444,17,40:35.6,2999917,4,2064,516,516,688.0190352,1.333370223,1.333370223,516,516,516,0,Poisoning or Causative Attack
A269IH5H038T63,172.16.0.5-192.168.50.1-62608-33016-17,172.16.0.5,62608,192.168.50.1,33016,17,40:58.7,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
A15PIAQT55GNCA,172.16.0.5-192.168.50.1-6209-27665-6,172.16.0.5,6209,192.168.50.1,27665,6,34:42.5,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A3PZKVFIW7MFRH,172.16.0.5-192.168.50.1-62467-24863-17,172.16.0.5,62467,192.168.50.1,24863,17,40:25.6,5999956,6,3096,516,516,516.003784,1.000007333,1.000007333,516,516,516,0,Evasion or Adversarial Attack
A2JZE14RJAITQ8,172.16.0.5-192.168.50.1-62466-54704-17,172.16.0.5,62466,192.168.50.1,54704,17,39:31.3,12000065,10,5160,516,516,429.9976708,0.833328819,0.833328819,516,516,516,0,No Attack
AUVCJD046BUJS,172.16.0.5-192.168.50.1-62669-28571-17,172.16.0.5,62669,192.168.50.1,28571,17,40:17.2,4,2,1032,516,516,258000000,500000,500000,516,516,516,0,Evasion or Adversarial Attack
A2X0BLVTQS919P,172.16.0.5-192.168.50.1-62501-20512-17,172.16.0.5,62501,192.168.50.1,20512,17,40:56.9,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Poisoning or Causative Attack
A1V1DXIBEIQ19V,172.16.0.5-192.168.50.1-40533-5088-6,172.16.0.5,40533,192.168.50.1,5088,6,34:37.5,45,2,0,0,0,0,44444.44444,44444.44444,0,0,0,1,Trojan Attack
A16OX6U12GNZIT,172.16.0.5-192.168.50.1-31747-31747-6,172.16.0.5,31747,192.168.50.1,31747,6,34:40.8,0,2,0,0,0,,inf,0,0,0,0,1,No Attack
A2NP9CGUSFP22E,172.16.0.5-192.168.50.1-62480-5161-17,172.16.0.5,62480,192.168.50.1,5161,17,41:05.2,2999511,4,2064,516,516,688.1121623,1.333550702,1.333550702,516,516,516,0,Evasion or Adversarial Attack
AAF3ECYTDXIA7,172.16.0.5-192.168.50.1-62738-62389-17,172.16.0.5,62738,192.168.50.1,62389,17,39:55.8,8999938,8,4128,516,516,458.6698264,0.888895012,0.888895012,516,516,516,0,No Attack
AU97QPG0ZZ7O8,172.16.0.5-192.168.50.1-62508-3618-17,172.16.0.5,62508,192.168.50.1,3618,17,40:04.9,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A2Z9GPAY7OVXSL,172.16.0.5-192.168.50.1-13029-32669-17,172.16.0.5,13029,192.168.50.1,32669,17,39:44.4,3133162,4,2064,516,516,658.7594258,1.276665554,1.276665554,516,516,516,0,Poisoning or Causative Attack
